0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
CW2-0000127-02,0.385,93.12,83.11,363.58,303.69,0.39,169.52,0.6,1378.03,3782.94,40.31,39.92,1007.58,0.21,0.39,13.21,15.23,1.43,2.38,0.53,0.59,0.5,0.54,0.0,0.0,
CW2-0000127-02,0.385,93.12,83.11,363.58,303.69,0.39,169.52,0.6,1378.03,3782.94,40.31,39.92,1007.58,0.21,0.39,13.21,15.23,1.43,2.38,0.53,0.59,0.5,0.54,0.0,0.0,
CW2-0000127-02,0.385,93.12,83.11,363.58,303.69,0.39,169.52,0.6,1378.03,3782.94,40.31,39.92,1007.58,0.21,0.39,13.21,15.23,1.43,2.38,0.53,0.59,0.5,0.54,0.0,0.0,
CW2-0000127-02,0.385,93.12,83.11,363.58,303.69,0.39,169.52,0.6,1378.03,3782.94,40.31,39.92,1007.58,0.21,0.39,13.21,15.23,1.43,2.38,0.53,0.59,0.5,0.54,0.0,0.0,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-01,0.522,83.41,98.06,331.21,259.83,0.27,124.66,0.58,4410.92,3006.45,33.04,32.54,1229.71,0.22,0.35,11.19,10.42,2.03,1.62,1.05,0.82,0.02,0.72,52.4,59.9,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000128-02,0.522,89.6,75.38,344.91,286.1,0.27,29.02,0.97,10514.99,14097.77,31.49,32.13,1184.15,0.29,0.29,15.26,12.17,2.61,2.22,1.85,1.25,-0.77,1.11,0.0,0.0,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-01,0.328,80.51,53.07,341.15,202.68,0.36,169.63,0.49,1982.77,3503.97,34.35,33.93,1023.79,0.16,0.29,14.84,23.06,2.52,2.07,0.66,0.66,0.42,0.6,85.2,101.2,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000132-02,0.328,85.55,48.6,343.37,197.02,0.35,125.61,0.6,2622.7,3875.34,33.74,34.22,1097.7,0.22,0.25,16.75,24.64,3.16,2.92,0.76,0.72,0.31,0.63,0.0,0.0,
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-01,0.343,82.9,34.1,265.09,141.66,0.28,283.6,0.51,979.42,1643.34,24.86,24.38,914.99,0.22,0.39,67.53,69.9,2.0,3.3,0.52,0.58,0.59,0.55,51.4,86.0,57.51
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000133-02,0.343,73.55,43.66,332.45,182.52,0.27,239.83,0.56,1115.13,2075.96,23.78,23.93,904.3,0.24,0.31,104.47,76.2,3.63,2.88,0.56,0.55,0.57,0.56,0.0,0.0,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-01,0.612,117.82,50.24,324.98,176.64,0.17,108.14,0.58,2756.3,11206.89,21.76,21.4,1281.98,0.17,0.39,114.84,64.93,14.12,8.14,0.96,0.84,0.3,0.76,74.7,83.6,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000134-02,0.612,97.09,39.86,341.52,159.0,0.16,119.6,0.52,2495.87,4220.33,20.92,20.24,1239.51,0.19,0.2,122.83,99.3,6.11,6.51,0.85,0.68,0.36,0.68,0.0,0.0,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-01,0.321,75.93,52.99,307.85,167.75,0.28,464.27,0.57,684.68,1864.93,23.48,23.16,892.7,0.2,0.46,11.71,27.89,3.76,0.62,0.49,0.61,0.63,0.56,97.1,69.5,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000135-02,0.321,80.71,42.42,338.18,138.66,0.21,119.33,0.48,3815.75,4318.99,23.29,23.27,1135.57,0.22,0.28,10.02,28.79,0.86,0.86,0.95,0.75,0.13,0.69,0.0,0.0,
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-01,0.486,56.92,98.6,213.98,408.89,0.28,143.55,0.49,1451.13,4000.25,31.13,30.87,1110.03,0.28,0.33,50.15,12.75,5.58,1.09,0.69,0.57,0.37,0.59,65.4,65.0,0.0
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
CW2-0000136-02,0.486,62.21,103.58,243.28,428.77,0.28,176.6,0.82,1563.68,1883.57,31.14,30.27,1116.09,0.27,0.29,66.0,44.89,4.49,4.38,0.73,0.58,0.27,0.6,,,
